Sourceid,Targetid,Voyageid,Env,TargetConfigFile,Key,Value
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.target.table.format,org.apache.phoenix.spark
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure  
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.target.VOYAGEOPS_table,HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.target.table.mode,overwrite
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.personcreated.format,org.apache.phoenix.spark
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.personcreated.mode,overwrite
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.personcreated.readhbasezkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.kafka.zookeeper,10.9.100.142:2181
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.src.voyageid,SC1912065NCM
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.src.srcConfig,SrcNBXSailorAffinity
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.src.tgtConfig,TgtNBXSailorAffinity
SrcNBXSailorAffinity,TgtNBXSailorAffinity,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorAffinity_TgtNBXSailorAffinity,spark.job.type,SYNC
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.kafka.topic,shp2shr-dev-hbtb-nbx-sailor-tribes 
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.kafkabrokers,"10.9.100.142:9092,10.9.100.37:9092"
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.passvalue,SetS@!l2o2o
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.seconds,10
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.consumer,spark-consumer-902909
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.personOffSet,earliest
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.personcreated.offsettable,HBTB_NBX_KAFKA_STREAMING_OFFSET  
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.table.schema,"C360ID varchar,MASTER_ID varchar,CRM_ID varchar,SEAWARE_ID varchar,VXP_ID varchar,TIMESTAMP varchar,SAILOR_TRIBE varchar,SAILOR_SUBTRIBE varchar,ISACTIVE varchar"
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.table,HBTB_NBX_SAILOR_TRIBES
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.table.format,org.apache.phoenix.spark
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure  
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.VOYAGEOPS_table,HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.target.table.mode,overwrite
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.personcreated.format,org.apache.phoenix.spark
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.personcreated.mode,overwrite
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.personcreated.readhbasezkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.kafka.zookeeper,10.9.100.142:2181
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.voyageid,SC1912065NCM
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.srcConfig,SrcNBXSailorTribes
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.src.tgtConfig,TgtNBXSailorTribes
SrcNBXSailorTribes,TgtNBXSailorTribes,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXSailorTribes_TgtNBXSailorTribes,spark.job.type,SYNC
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.kafka.topic,shp2shr-dev-hbtb-nbx-core-calreco-sailor 
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.kafkabrokers,"10.9.100.142:9092,10.9.100.37:9092"
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.passvalue,SetS@!l2o2o
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.seconds,10
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.consumer,spark-consumer-902909
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.personOffSet,earliest
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.personcreated.offsettable,HBTB_NBX_KAFKA_STREAMING_OFFSET  
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.table.schema,"ID_SEAWARE BIGINT,KEYWORDS VARCHAR,SYNONYMS VARCHAR,WEIGHT_SAILOR DOUBLE,TIME_STAMP timestamp,DATE_STAMP timestamp"
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.table,HBTB_NBX_CORE_CALRECO_SAILOR
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.table.format,org.apache.phoenix.spark
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure  
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.VOYAGEOPS_table,HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.target.table.mode,overwrite
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.personcreated.format,org.apache.phoenix.spark
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.personcreated.mode,overwrite
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.personcreated.readhbasezkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.kafka.zookeeper,10.9.100.142:2181
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.voyageid,SC1912065NCM
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.srcConfig,SrcNBXCalReco
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.src.tgtConfig,TgtNBXCalReco
SrcNBXCalReco,TgtNBXCalReco,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXCalReco_TgtNBXCalReco,spark.job.type,SYNC
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.kafka.topic,shp2shr-dev-hbtb-nbx-vv-match-scores
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.kafkabrokers,"10.9.100.142:9092,10.9.100.37:9092"
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.passvalue,SetS@!l2o2o
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.seconds,10
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.consumer,spark-consumer-902909
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.personOffSet,earliest
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.personcreated.offsettable,HBTB_NBX_KAFKA_STREAMING_OFFSET  
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.table.schema,"SEAWARE_ID varchar,ACTIVITY_SAILOR_SCORES varchar,TIME_STAMP varchar,DATE_UPDATED timestamp"
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.table,HBTB_NBX_VV_MATCH_SCORES
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.table.format,org.apache.phoenix.spark
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.zkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.VOYAGEOPS_table,HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.target.table.mode,overwrite
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.personcreated.format,org.apache.phoenix.spark
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.personcreated.mode,overwrite
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.personcreated.readhbasezkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.kafka.zookeeper,10.9.100.142:2181
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.voyageid,SC1912065NCM
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.srcConfig,SrcNBXMatchScores
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.src.tgtConfig,TgtNBXMatchScores
SrcNBXMatchScores,TgtNBXMatchScores,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcNBXMatchScores_TgtNBXMatchScores,spark.job.type,SYNC
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.kafka.topic,shp2shr-dev-hbtb-sailor-cal-feedback-stream-history 
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.kafkabrokers,"10.9.100.142:9092,10.9.100.37:9092"
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.passvalue,SetS@!l2o2o
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.seconds,10
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.consumer,spark-consumer-902909
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.src.personOffSet,earliest
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.personcreated.offsettable,HBTB_NBX_KAFKA_STREAMING_OFFSET  
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.table.schema,"SAILORID varchar,ACTIVITYID varchar,NBXUNIQUEKEY varchar,REQUESTSOURCE varchar,SAILORSELECTION varchar,FEEDBACKLOOPCALLFLAG varchar,TIMESTAMP timestamp,ROWKEY varchar"
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.table,HBTB_NBX_SAILOR_CAL_FEEDBACK_STREAM_HISTORY
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.table.format,org.apache.phoenix.spark
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure  
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.VOYAGEOPS_table,HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.target.table.mode,overwrite
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.personcreated.format,org.apache.phoenix.spark
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.personcreated.mode,overwrite
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.personcreated.readhbasezkurl,ip-10-3-100-222.seatrials.virginvoyages.com:2181/hbase-unsecure
SrcSailorCalFeedback,TgtSailorCalFeedback,SC1912065NCM,QA,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSailorCalFeedback_TgtSailorCalFeedback,spark.kafka.zookeeper,10.9.100.142:2181
