Sourceid,Targetid,Voyageid,Env,TargetConfigFile,Key,Value
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.target.table,voyage_dim
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.pond.Columns,"pond_voyage_id,pond_voyage_number,pond_voyage_guid,pond_voyage_description,pond_voyage_start_date,pond_voyage_end_date,pond_voyage_length,pond_voyage_status,pond_ship_guid,pond_ship_code,pond_ship_name,pond_isSeaDay,pond_actual_capacity_days,pond_booked_capacity_days,pond_actual_sailor_days,pond_built_capacity_days,pond_sailed_cabin_occupancy_pct,active_status"
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.source.primaryKeyColumns,voyage_number
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.pond.primaryKeyColumns,
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.scdtype,type1
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.frameworkEnv,shore
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.target.final_collist,"voyage_skey,final_view.voyage_id as voyage_id ,final_view.voyage_number as  voyage_number,final_view.voyage_guid as voyage_guid,final_view.voyage_description as voyage_description,Cast(final_view.voyage_start_date as timestamp) as voyage_start_date,Cast(final_view.voyage_end_date as timestamp) as voyage_end_date,Cast(final_view.voyage_length as int) as voyage_length,final_view.voyage_status as voyage_status,final_view.ship_guid as ship_guid,final_view.ship_code as ship_code,final_view.ship_name as ship_name,Cast(final_view.isSeaDay as int) as isseaday,Cast(final_view.actual_capacity_days as int) as actual_capacity_days,Cast(final_view.booked_capacity_days as int) as booked_capacity_days,Cast(final_view.actual_sailor_days as int) as actual_sailor_days,Cast(final_view.built_capacity_days as int) as built_capacity_days,Cast(final_view.sailed_cabin_occupancy_pct as int) as sailed_cabin_occupancy_pct,final_view.active_status as active_status,load_dt,upd_dt,primaryhash,md5_hash"
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.target.temp,s3://vv-qa-emr-cluster/data/temp/hvtb_mart_dim_voyage
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.target.location,s3://vv-qa-emr-cluster/data/mart/hvtb_mart_dim_voyage
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.redshift.schema,Hive_schema_stg
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.redshift.tablename,voyage_dim
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.scdtype,type1
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.tableType,DIMENSION
SrcCruise,TgtVoyage,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCruise_TgtVoyage,spark.frameworkEnv,shore
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.src.config.id,SrcCrIti
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.voyage.id,SC2002269NCR
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.tgt.env,Qa
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.config.id,TgtItinery
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.parent.id,SrcShrIti-TgtShrIti-SC2002269NCR
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.ops.table.format,org.apache.phoenix.spark
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.ops.table.mode,overwrite
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.table.type,dim
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.redshift.url,jdbc:redshift://10.4.0.203:5439/qanbx
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.redshift.username,talenduser
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.redshift.password,Talenduser@123
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.source.sql,"select voyage_id as voyageid,number as voyage_number,itinerary_id,itinerary_voyageitineraryid,namekey,cast(itinerary_itineraryday as int)as itinerary_itineraryday,embarkdate,debarkdate,embarkportcode,debarkportcode,itinerary_gangwayopeningtime,itinerary_gangwayclosingtime,itinerary_departuretime,itinerary_arrivaltime,itinerary_isseaday,batchtime,part_date,Cast(split(itinerary_date,'T')[0] as date)as sale_date,itinerary_date as itinerary_day_date from shipdw.hvtb_parse_mxp_shore_itinerary "
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.source.columns,"voyageid,voyage_number,itinerary_id,itinerary_voyageitineraryid,namekey,itinerary_itineraryday,embarkdate,debarkdate,embarkportcode,debarkportcode,itinerary_gangwayopeningtime,itinerary_gangwayclosingtime,itinerary_departuretime,itinerary_arrivaltime,itinerary_isseaday,itinerary_day_date"
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.pond.allColumns,"itinerary_skey as pond_itinerary_skey,voyage_id as pond_voyage_id,voyage_number as pond_voyage_number,itinerary_id as pond_itinerary_id,voyage_itinerary_guid as pond_voyage_itinerary_guid,itinerary_name as pond_itinerary_name,itinerary_day as pond_itinerary_day,itinerary_embark_dt as pond_itinerary_embark_dt,itinerary_debark_dt as pond_itinerary_debark_dt,itinerary_embark_port_code as pond_itinerary_embark_port_code,itinerary_debark_port_code as pond_itinerary_debark_port_code,gangway_open_time as pond_gangway_open_time,gangway_close_time as pond_gangway_close_time,itinerary_departure_time as pond_itinerary_departure_time,itinerary_arrival_time as pond_itinerary_arrival_time,itinerary_isseaDay as pond_itinerary_isseaDay,load_dt as pond_load_dt,upd_dt as pond_upd_dt,itinerary_day_date as pond_itinerary_day_date,primaryhash as pond_primaryhash,md5_hash as pond_md5_hash"
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.surrogate_key.column,itinerary_skey
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.pond.database,shipdw
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.pond.table,hvtb_mart_dim_itinerary
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.schema,shipdw
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.table,itinerary_dim
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.source.primaryKeyColumns,itinerary_id
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.final_collist,""" itinerary_skey,final_view.voyageid as voyage_id,final_view.voyage_number as voyage_number,final_view.itinerary_id as itinerary_id,final_view.itinerary_voyageitineraryid as voyage_itinerary_guid ,final_view.namekey as itinerary_name,cast(final_view.itinerary_itineraryday as int)as itinerary_day,Cast (final_view.embarkdate as timestamp)as  itinerary_embark_dt,cast(final_view.debarkdate as timestamp) as itinerary_debark_dt,final_view.embarkportcode as itinerary_embark_port_code,final_view.debarkportcode as itinerary_debark_port_code ,Cast(final_view.itinerary_gangwayopeningtime as timestamp) as gangway_open_time ,cast(final_view.itinerary_gangwayclosingtime as timestamp) as gangway_close_time,cast(final_view.itinerary_departuretime as timestamp) as itinerary_departure_time,cast(final_view.itinerary_arrivaltime as timestamp) as itinerary_arrival_time,final_view.itinerary_isseaday,final_view.itinerary_day_date,load_dt,upd_dt,primaryhash,md5_hash"""
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.temp,s3://vv-qa-emr-cluster/data/temp/hvtb_mart_dim_itinerary
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.target.location,s3://vv-qa-emr-cluster/data/mart/hvtb_mart_dim_itinerary
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.redshift.schema,Hive_schema_stg
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.redshift.tablename,itinerary_dim
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.scdtype,type1
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.tableType,DIMENSION
SrcCrIti,TgtItinery,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcCrIti_TgtIti,spark.frameworkEnv,shore
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.src.config.id,SrcSales
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.voyage.id,SC2002269NCR
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.tgt.env,Qa
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.config.id,TgtSaleDetail
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.parent.id,SrcShrPosSales-TgtShrPOsSales-SC2002269NCR
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.ops.table.format,org.apache.phoenix.spark
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.ops.table.mode,overwrite
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.table.type,dim
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.redshift.url,jdbc:redshift://10.4.0.203:5439/qanbx
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.redshift.username,talenduser
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.redshift.password,Talenduser@123
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.source.sql,"select sale.voyageid as voyageid,sale.batchtime as batchtime,sale.sales_id as sales_id,cast(sale.sales_operatornr as int) as sales_operatornr, 'POS' as sale_detail_src ,sale.sales_receiptnr as sales_receiptnr,sale.sales_checkstatus as sales_checkstatus from shipdw.hvtb_parse_mxp_pos_sales sale where sale.sales_outletid != 1001000000100000170 or sale.sales_outletname != 'Casino' "
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.source.columns,"voyageid,sales_id,sales_operatornr ,sales_receiptnr,sales_checkstatus,location,line_type,line_status,line_description"
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.pond.allColumns,"sale_detail_skey as pond_sale_detail_skey, voyage_id as pond_voyage_id, sale_id as pond_sale_id, sale_operator_num as pond_sale_operator_num, sale_detail_src as pond_sale_detail_src,receipt_number as pond_receipt_number, check_status as pond_check_status, location as pond_location,line_type as pond_line_type, line_status as pond_line_status,line_description as pond_line_description,load_dt as pond_load_dt, upd_dt as pond_upd_dt, primaryhash as pond_primaryhash, md5_hash as pond_md5_hash"
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.surrogate_key.column,sale_detail_skey
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.pond.database,shipdw
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.pond.table,hvtb_mart_dim_sale_detail
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.source.primaryKeyColumns,sales_id
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.final_collist,"sale_detail_skey,  final_view.voyageid as voyage_id,  final_view.sales_id as sale_id , final_view.sale_detail_src as sale_detail_src, cast(final_view.sales_operatornr as int) as sale_operator_num  , final_view.sales_receiptnr as receipt_number,final_view.sales_checkstatus as  check_status, final_view.location as location,final_view.line_type as line_type,final_view.line_Status as line_Status,final_view.line_description as line_description,load_dt, upd_dt, primaryhash, md5_hash"
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.temp,s3://vv-qa-emr-cluster/data/temp/hvtb_mart_dim_sale_detail
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.target.location,s3://vv-qa-emr-cluster/data/mart/hvtb_mart_dim_sale_detail
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.redshift.schema,Hive_schema_stg
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.redshift.tablename,sail_detail_dim
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.scdtype,type1
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.tableType,DIMENSION
SrcSales,TgtSaleDetail,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcSales_TgtSaleDetail,spark.frameworkEnv,shore
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.src.config.id,SrcItem
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.voyage.id,SC2002269NCR
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.tgt.env,Qa
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.config.id,TgtItem
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.parent.id,SrcShrPosItem-TgtShrPosItem-SC2002269NCR 
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.ops.table.format,org.apache.phoenix.spark
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.ops.table.mode,overwrite
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.table.type,dim
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.redshift.url,jdbc:redshift://10.4.0.203:5439/qanbx
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.redshift.username,talenduser
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.redshift.password,Talenduser@123
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.source.columns,"voyage_id,items_number,items_name,plugroups_name,plugroups_nr,categories_number,categories_name,partner_share_pct,vv_gross_pct"
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.pond.allColumns,"item_skey as pond_item_skey,voyage_id as pond_voyage_id,item_plu_number as pond_item_plu_number,item_name as pond_item_name,item_plu_group_number as pond_item_plu_group_number,item_plu_group_name as pond_item_plu_group_name,item_plu_category_number as pond_item_plu_category_number,item_plu_category_name as pond_item_plu_category_name,partner_share_pct as pond_partner_share_pct,vv_gross_pct as pond_vv_gross_pct,load_dt as pond_load_dt,upd_dt as pond_upd_dt,primaryhash as pond_primaryhash,md5_hash as pond_md5_hash"
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.surrogate_key.column,item_skey
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.pond.database,shipdw
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.pond.table,hvtb_mart_dim_pos_item
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.schema,shipdw
SrcItem,TgtItem,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Dim/config/SrcItem_TgtItem,spark.target.table,item_dim
