Sourceid,Targetid,Voyageid,Env,TargetConfigFile,Key,Value
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.src.personOffSet,earliest
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.src.config.id,SrcMXPIti
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.voyage.id,SC2002269NCR
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.tgt.env,Qa
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.config.id,TgtMXPIti
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.location,s3://vv-qa-emr-cluster/data/landing/hvtb_lnd_mxp_ship_itinerary_mxp_itinerary
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.hive.table,shipdw.hvtb_lnd_mxp_ship_itinerary_mxp_itinerary
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.table.format,org.apache.phoenix.spark
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.offset.mode,overwrite 
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.offset.table,HBTB_STREAMING_INGESTION_OFFSET
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.ops.table.format,org.apache.phoenix.spark
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.ops.table.mode,overwrite
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.kafka.zookeeper,10.9.100.157:2181 
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.passvalue,Sailing2020
SrcMXPIti,TgtMXPIti,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPIti_TgtMXPIti,spark.streaming.kafka.maxRatePerPartition,50
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092 "
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.passvalue,Sailing2020
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.debug.option,TRUE
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.mpx.consumer,spark-consumer-100
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.src.kafkatopic,qa-ship-itinerary-mxp.itinerary
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.src.personOffSet,earliest
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.src.config.id,SrcMXPGuest
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.voyage.id,SC2002269NCR
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.tgt.env,Qa
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.config.id,TgtMXPGuest
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.location,s3://vv-qa-emr-cluster/data/landing/hvtb_lnd_mxp_ship_guest_mxp_guest
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.hive.table,shipdw.hvtb_lnd_mxp_ship_guest_mxp_guest
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.table.format,org.apache.phoenix.spark
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.offset.mode,overwrite 
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.offset.table,HBTB_STREAMING_INGESTION_OFFSET
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.ops.table.format,org.apache.phoenix.spark
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.ops.table.mode,overwrite
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.kafka.zookeeper,10.9.100.157:2181 
SrcMXPGuest,TgtMXPGuest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcMXPGuest_TgtMXPGuest,spark.streaming.kafka.maxRatePerPartition,100
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092 "
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.passvalue,Sailing2020
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.debug.option,TRUE
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.mpx.consumer,spark-consumer-100
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.src.kafkatopic,pos-mxp.sales-stream
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.src.personOffSet,earliest
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.src.config.id,SrcMXPPosSales
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.voyage.id,SC2002269NCR
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.tgt.env,Qa
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.config.id,TgtMXPPosSales
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.location,s3://vv-qa-emr-cluster/data/landing/hvtb_lnd_mxp_ship_pos_mxp_sales_stream_mxp
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.hive.table,shipdw.hvtb_lnd_mxp_ship_pos_mxp_sales_stream_mxp
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.table.format,org.apache.phoenix.spark
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.offset.mode,overwrite 
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.offset.table,HBTB_STREAMING_INGESTION_OFFSET
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.ops.table.format,org.apache.phoenix.spark
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.ops.table.mode,overwrite
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.kafka.zookeeper,10.9.100.157:2181 
SrcMXPPosSales,TgtMXPPosSales,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcSales_TgtSales,spark.streaming.kafka.maxRatePerPartition,200
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092 "
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.passvalue,Sailing2020
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.debug.option,TRUE
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.mpx.consumer,spark-consumer-100
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.src.kafkatopic,qa-ship-pos-mxp.pos-items
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.src.personOffSet,earliest
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.src.config.id,SrcMXPPosItems
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.voyage.id,SC2002269NCR
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.tgt.env,Qa
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.config.id,TgtMXPPosItems
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.location,s3://vv-qa-emr-cluster/data/landing/hvtb_lnd_mxp_ship_pos_mxp_pos_items
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.hive.table,shipdw.hvtb_lnd_mxp_ship_pos_mxp_pos_items
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.table.format,org.apache.phoenix.spark
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.offset.mode,overwrite 
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.offset.table,HBTB_STREAMING_INGESTION_OFFSET
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.ops.table.format,org.apache.phoenix.spark
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.ops.table.mode,overwrite
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.enablerops_table,HBTB_INGESTION_METADATA 
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.target.zkurl,10.4.100.154:2181/hbase-unsecure
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.kafka.zookeeper,10.9.100.157:2181 
SrcMXPPosItems,TgtMXPPosItems,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcItem_TgtItem,spark.streaming.kafka.maxRatePerPartition,100
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092 "
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.truststore,/etc/script_keystore/dxp.kafka.client.truststore.jks
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.keystore,/etc/script_keystore/dxp.kafka.client.keystore.jks
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.passvalue,Sailing2020
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.debug.option,TRUE
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.mpx.consumer,spark-consumer-100
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.src.kafkatopic,apollo-recipe-cost-by-voyage
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.src.personOffSet,earliest
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.src.config.id,SrcApolloPosIngest
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.voyage.id,SC2002269NCR
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.tgt.env,Qa
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.target.config.id,TgtApolloPosIngest
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.target.location,s3://vv-qa-emr-cluster/data/core/nbx/hive/landing/hvtb_lnd_apollo_recipe_cost_by_voyage
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.target.hive.table,shipdw.hvtb_lnd_apollo_recipe_cost_by_voyage
SrcApolloPosIngest,TgtApolloPosIngest,SC2002269NCR,Qa,/data/apps/talend/shared/scripts/nbx/Ship-to-shore/config/SrcApolloPosIngest_TgtApolloPosIngest,spark.target.table.format,org.apache.phoenix.spark
