Sourceid,Targetid,Voyageid,Env,TargetConfigFile,Key,Value
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.shore.passvalue,yellow*99
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.target.coalesce.value,3
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.personcreated.format,org.apache.phoenix.spark
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.personcreated.mode,overwrite
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.personcreated.table,hbtb_nbx_sailor_tribes
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.personcreated.readhbasezkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.personcreated.offsettable,SHIP.HBTB_NBX_KAFKA_STREAMING_OFFSET
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.kafka.zookeeper,10.2.52.146:2181
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.voyageid,SCM2016N
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.srcConfig,Shpcruise
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.tgtConfig,Shrcruise
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.table.format,org.apache.phoenix.spark
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.zkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.voyageOperations.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.src.table.type,KAFKA
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.oper.metadata.table.mode,overwrite
Shpcruise,Shrcruise,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/Shpcruise_Shrruise,spark.oper.metadata.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.sslkafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.kafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.source.topic.name,qa-ship-pos-mxp.sales-stream
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.seconds,20
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.consumer,spark-shiptoshore-consumer-11
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.truststore,/etc/script_keystore/kafka.server.0925.truststore.jks
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.passvalue,SetSail2020
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.ship.keystore,/etc/script_keystore/kafka.server.0925.keystore.jks
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.shore.target.topic.name,shp2shr-qa-mxp.pos-sales
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.shore.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092"
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.shore.consumer,spark-shoretoship-consumer-final_data-test-12344-11
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.shore.passvalue,yellow*99
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.target.coalesce.value,3
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.personcreated.format,org.apache.phoenix.spark
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.personcreated.mode,overwrite
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.personcreated.table,hbtb_nbx_sailor_tribes
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.personcreated.readhbasezkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.personcreated.offsettable,SHIP.HBTB_NBX_KAFKA_STREAMING_OFFSET
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.kafka.zookeeper,10.2.52.146:2181
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.voyageid,SCM2016N
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.srcConfig,Shpsales
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.tgtConfig,ShrSales
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.table.format,org.apache.phoenix.spark
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.zkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.voyageOperations.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.src.table.type,KAFKA
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.oper.metadata.table.mode,overwrite
Shpsales,ShrSales,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpSales_ShrSales,spark.oper.metadata.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.sslkafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.kafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.source.topic.name,qa-ship-pos-mxp.pos-items
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.seconds,20
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.consumer,spark-shiptoshore-consumer-11
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.truststore,/etc/script_keystore/kafka.server.0925.truststore.jks
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.passvalue,SetSail2020
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.ship.keystore,/etc/script_keystore/kafka.server.0925.keystore.jks
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.shore.target.topic.name,shp2shr-qa-mxp.pos-items
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.shore.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092"
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.shore.consumer,spark-shoretoship-consumer-final_data-test-12344-11
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.shore.passvalue,yellow*99
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.target.coalesce.value,3
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.personcreated.format,org.apache.phoenix.spark
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.personcreated.mode,overwrite
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.personcreated.table,hbtb_nbx_sailor_tribes
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.personcreated.readhbasezkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.personcreated.offsettable,SHIP.HBTB_NBX_KAFKA_STREAMING_OFFSET
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.kafka.zookeeper,10.2.52.146:2181
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.voyageid,SCM2016N
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.srcConfig,ShpItem
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.tgtConfig,ShrItem
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.table.format,org.apache.phoenix.spark
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.zkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.voyageOperations.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.src.table.type,KAFKA
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.oper.metadata.table.mode,overwrite
ShpItem,ShrItem,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItem_ShrItem,spark.oper.metadata.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.sslkafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.kafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.source.topic.name,qa-ship-itinerary-mxp.itinerary
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.seconds,20
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.consumer,spark-shiptoshore-consumer-11
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.truststore,/etc/script_keystore/kafka.server.0925.truststore.jks
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.passvalue,SetSail2020
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.ship.keystore,/etc/script_keystore/kafka.server.0925.keystore.jks
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.shore.target.topic.name,shp2shr-qa-mxp.itinerary 
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.shore.kafkabrokers,"10.9.100.157:9092,10.9.100.142:9092,10.9.100.37:9092"
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.shore.consumer,spark-shoretoship-consumer-final_data-test-12344-11
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.shore.passvalue,yellow*99
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.target.coalesce.value,3
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.personcreated.format,org.apache.phoenix.spark
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.personcreated.mode,overwrite
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.personcreated.table,hbtb_nbx_sailor_tribes
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.personcreated.readhbasezkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.personcreated.offsettable,SHIP.HBTB_NBX_KAFKA_STREAMING_OFFSET
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.kafka.zookeeper,10.2.52.146:2181
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.voyageid,SCM2016N
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.srcConfig,ShpItinerary
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.tgtConfig,ShrItinerary
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.table.format,org.apache.phoenix.spark
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.zkurl,q-lab-hdp-adb1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.voyageOperations.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.src.table.type,KAFKA
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.oper.metadata.table.mode,overwrite
ShpItinerary,ShrItinerary,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpItinery_ShrItinery,spark.oper.metadata.table,SHIP.HBTB_NBX_SHIPTOSHORE_SYNC_VOYAGEOPS
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.sslkafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.kafkabrokers,"q-lab-kfk-app1.nls.virginvoyages.com:9097,q-lab-kfk-app2.nls.virginvoyages.com:9097,q-lab-kfk-app3.nls.virginvoyages.com:9097"
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.source.topic.name,qa-ship-ars-vas.activity-reservation
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.seconds,20
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.consumer,spark-shiptoshore-consumer-11
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.truststore,/etc/script_keystore/kafka.server.0925.truststore.jks
ShpArsBkng,ShrArsBkng,SCM2016N,QA,/data/apps/nbx/Ship-to-shore/config/ShpArsBkng_ShrArsBkng,spark.ship.passvalue,SetSail2020
