Sourceid,Targetid,Voyageid,Env,TargetConfigFile,Key,Value
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.target.offset.mode,overwrite
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.target.ops.table.format,org.apache.phoenix.spark
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.target.ops.table.mode,overwrite
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.target.enablerops_table,SHIP.HBTB_INGESTION_METADATA
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.target.zkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.datasource.hive.warehouse.load.staging.dir,/tmp
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.datasource.hive.warehouse.metastoreUri,thrift://q-lab-hdp-ada3.virginvoyages.qa.dev:9083
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.hadoop.hive.llap.daemon.service.hosts,@llap0
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.hadoop.hive.zookeeper.quorum,"""q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181"""
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.sql.hive.hiveserver2.jdbc.url,"""jdbc:hive2://q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/;serviceDiscoveryMode=zooKeeper;zooKeeperNamespace=hiveserver2"""
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.sql.hive.hiveserver2.jdbc.url.principal,hive/_HOST@VIRGINVOYAGES.QA.DEV
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.sql.hive.metastore.jars,/usr/hdp/current/spark2-client/standalone-metastore/*
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.sql.hive.metastore.version,3
KonamiDeviceType,DailyDevTypeIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDeviceType_DailyDevTypeIng,spark.sql.warehouse.dir,/apps/spark/warehouse
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.con.format,jdbc
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.con.url,jdbc:oracle:thin:@10.2.52.196:1521:emsvqa
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.user,EMSDAL
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.password,DALUSER1
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.table,EMS.VW_ODBC_DEVICE
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.con.driver,oracle.jdbc.driver.OracleDriver
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.config.id,KonamiDevice
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.tgt.env,Qa
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.voyage.id,SC1912065NCM
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.config.id,DeviceIng
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.location,/data/apps/nbx/hive/landing/konami/hvtb_lnd_konami_vw_odbc_device
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.hive.table,shipdw.hvtb_lnd_konami_vw_odbc_device
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.src.table.query,"""(SELECT ISPROGRESSIVEVALUE,ISPROGRESSIVE,DEVTHEME,LOCKDOWNSTATUS,ISLOCKDOWN,ISVIDEOPOKERVALUE,ISVIDEOPOKER,ISMULTIDENOMVALUE,ISMULTIDENOM,SSAN,MIXTYPENAME,MIXTYPEID,PROTOCOL,ONLINEMAC,ONLINEADDR,PROMSIG,GAMEPROM,MASTERPROM,NUMSEATS,SHIFTID,GAMINGDAY,DEPRECIATETERM,COINDENOM,DEVMODENAME,DEVMODEID,ISSUENUM,ASSETNUM,CURRENCYNAME,COINCURID,HASBILLACCEPTORVALUE,HASBILLACCEPTOR,HASCOINACCEPTORVALUE,HASCOINACCEPTOR,COMBINEBILLCOINVALUE,COMBINEBILLCOIN,INITIALCOST,DATESOLD,DATEINPLACE,DATEPURCHASE,ISACTIVEVALUE,ISACTIVE,STAND,BANKNAME,BANKID,ZONENAME,ZONEID,GSTNAME,GSTID,CABTYPNAME,CABTYPID,DEVTYPNAME,DEVTYPID,SERIALNUM,MODELNAME,MODELNUM,MFRNAME,MFRID,DEVID,ORIGINALPARTHEO,FREEPLAYENABLED,CWAENABLED,POINTCALCPACKAGE,POINTCALCPKGID,SUBCATEGORYNAME,SUBCATEGORYID,CATEGORYNAME,CATEGORYID,TTWMODE,TTWMODETYPEID,LAYOUTNAME,LAYOUTID,LASTMODBY,LASTMODDATE from EMS.VW_ODBC_DEVICE)"""
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.condition.column,LASTMODDATE
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.offset.mode,overwrite
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.ops.table.format,org.apache.phoenix.spark
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.ops.table.mode,overwrite
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.enablerops_table,SHIP.HBTB_INGESTION_METADATA
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.target.zkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.datasource.hive.warehouse.load.staging.dir,/tmp
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.datasource.hive.warehouse.metastoreUri,thrift://q-lab-hdp-ada3.virginvoyages.qa.dev:9083
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.hadoop.hive.llap.daemon.service.hosts,@llap0
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.hadoop.hive.zookeeper.quorum,"q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181"
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.sql.hive.hiveserver2.jdbc.url,"jdbc:hive2://q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/;serviceDiscoveryMode=zooKeeper;zooKeeperNamespace=hiveserver2"
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.sql.hive.hiveserver2.jdbc.url.principal,hive/_HOST@VIRGINVOYAGES.QA.DEV
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.sql.hive.metastore.jars,/usr/hdp/current/spark2-client/standalone-metastore/*
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.sql.hive.metastore.version,3
KonamiDevice,DeviceIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDevice_DeviceIng,spark.sql.warehouse.dir,/apps/spark/warehouse
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.con.format,jdbc
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.con.url,jdbc:oracle:thin:@10.2.52.196:1521:emsvqa
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.user,EMSDAL
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.password,DALUSER1
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.table,EMS.VW_ODBC_PTNCARD
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.con.driver,oracle.jdbc.driver.OracleDriver
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.config.id,KonamiPtnCard
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.tgt.env,Qa
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.voyage.id,SC1912065NCM
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.config.id,PtnCardIng
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.location,/data/apps/nbx/hive/landing/konami/hvtb_lnd_konami_vw_odbc_ptncard
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.hive.table,shipdw.hvtb_lnd_konami_vw_odbc_ptncard
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.src.table.query,"""(SELECT CARDLVL,PINNUM,DESCRIPTION,CARDTYPE,LASTNAME,FIRSTNAME,PTNID,CARDID,GSTNAME,GSTID,LASTMODBY,LASTMODDATE,PTNCARDNOTE,ISSECONDARYVALUE,ISSECONDARY,CLAISFROZENVALUE,CLAISFROZEN,CLAFREEZEDATE,CLAEXPIREDATE,CLASETDATE,VALIDTHRUDATE,MAXVALUE,MINVALUE,RANKEDVALUE,RANKED,ISDEFAULTVALUE,ISDEFAULT,RETIREDATE,ISSUEDATE,ISSUENUM,CARDSTATUSDESC,CARDSTATID,CARDCOLORVALUE,CARDCOLOR from EMS.VW_ODBC_PTNCARD)"""
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.condition.column,LASTMODDATE
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.offset.mode,overwrite
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.ops.table.format,org.apache.phoenix.spark
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.ops.table.mode,overwrite
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.enablerops_table,SHIP.HBTB_INGESTION_METADATA
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.target.zkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.datasource.hive.warehouse.load.staging.dir,/tmp
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.datasource.hive.warehouse.metastoreUri,thrift://q-lab-hdp-ada3.virginvoyages.qa.dev:9083
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.hadoop.hive.llap.daemon.service.hosts,@llap0
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.hadoop.hive.zookeeper.quorum,"q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181"
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.sql.hive.hiveserver2.jdbc.url,"jdbc:hive2://q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/;serviceDiscoveryMode=zooKeeper;zooKeeperNamespace=hiveserver2"
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.sql.hive.hiveserver2.jdbc.url.principal,hive/_HOST@VIRGINVOYAGES.QA.DEV
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.sql.hive.metastore.jars,/usr/hdp/current/spark2-client/standalone-metastore/*
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.sql.hive.metastore.version,3
KonamiPtnCard,PtnCardIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiPtnCard_PtnCardIng,spark.sql.warehouse.dir,/apps/spark/warehouse
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.con.format,jdbc
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.con.url,jdbc:oracle:thin:@10.2.52.196:1521:emsvqa
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.user,EMSDAL
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.password,DALUSER1
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.table,EMS.VW_ODBC_DAILYPTNSUM
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.con.driver,oracle.jdbc.driver.OracleDriver
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.config.id,KonamiDailyPtSum
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.tgt.env,Qa
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.voyage.id,SC1912065NCM
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.config.id,DailyPtSumIng
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.location,/data/apps/nbx/hive/landing/konami/hvtb_lnd_konami_vw_odbc_dailyptsum
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.hive.table,shipdw.hvtb_lnd_konami_vw_odbc_dailyptsum
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.src.table.query,"(SELECT DRVLICSTATE111,LICENSETYPE,DRVLICNUM,EMAILADDLADDR,EMAILTYPEDESC,EXTENTION,PHONENUM,PHTYPEDESC,ISPLAINWRAPVALUE,ISPLAINWRAP,ISNOMAILVALUE,ISNOMAIL,ISBADVALUE,ISBAD,OTHERPOSTCODE,COUNTY,PROVINCE,DISTRICT,SUBURB,CNTADDRTYPE,POSTALCODE,CNTCODE,STATE,CITY,COMPLETE_ADDRESS,ADDRESS2,ADDRESS1,ADDRTYPEDESC,AKAMIDDLENAME,AKAFIRSTNAME,AKALASTNAME,COMPLETENAME,COMPANYNAME,LANGNAME,PTNGEOTYPEDESC,PLYPREFDESC,ATTPREFDESC,PTNTYPEDESC,STATUSDESC,STATUS,PTNSOURCENAME,GENQUAL,LASTNAME,MIDDLENAME,FIRSTNAME,SALUTATION,PTNID,ACCTID,GSTNAME,GSTID,PTNRACENAME,MSNAME,EDUNAME,OCCNAME,INCOMERAGE,AGERANGE,GENDER,SIGNUPBY,SIGNUPTERM,ANNDATE,ANNTYPEDESC,ISSUEDATE,CARDSTATUSDESC,CARDTYPEDESC,CARDID,PTNSSN,DRVLICEXPIREDATE,LASTMODBY,LASTMODDATE,WEDDINGDATE,BIRTHDATE,AGE,PREFERREDNAME,ISADDRCOMPLETEVALUE,ISADDRCOMPLETE,BEVERAGEPREF,SMOKES,PTNRELIGIONNAME from EMS.VW_ODBC_DAILYPTNSUM)"
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.condition.column,LASTMODDATE
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.offset.mode,overwrite
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.ops.table.format,org.apache.phoenix.spark
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.ops.table.mode,overwrite
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.enablerops_table,SHIP.HBTB_INGESTION_METADATA
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.target.zkurl,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/hbase-secure:nbx.service@VIRGINVOYAGES.QA.DEV:/home/nbx.service/nbx.keytab
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.datasource.hive.warehouse.load.staging.dir,/tmp
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.datasource.hive.warehouse.metastoreUri,thrift://q-lab-hdp-ada3.virginvoyages.qa.dev:9083
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.hadoop.hive.llap.daemon.service.hosts,@llap0
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.hadoop.hive.zookeeper.quorum,"q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181"
KonamiDailyPtSum,DailyPtSumIng,SC1912065NCM,Qa,/data/apps/nbx/JDBC/Ingestion/conf/KonamiDailyPtSum_DailyPtSumIng,spark.sql.hive.hiveserver2.jdbc.url,"jdbc:hive2://q-lab-hdp-ada3.virginvoyages.qa.dev:2181,q-lab-hdp-ada2.virginvoyages.qa.dev:2181,q-lab-hdp-ada1.virginvoyages.qa.dev:2181/;serviceDiscoveryMode=zooKeeper;zooKeeperNamespace=hiveserver2"
