,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
24,unplugged_acxiom,0.0,0.09248600051012003,0.0,0.0,0.0,0.0,0.0,0.0
99,household_basicdemographics_recentcollegegraduate,0.0,0.11471261272847014,0.0,0.0,0.0,0.0,0.0,0.0
35,woodworking_acxiom,0.0,0.16044407634563726,0.0,0.0,0.0,0.0,0.0,0.0
34,weightloss_acxiom,0.0,0.23276512174120179,0.0,0.0,0.0,0.0,0.0,0.0
33,weaponry_acxiom,0.0,0.040960660989804526,0.0,0.0,0.0,0.0,0.0,0.0
32,water_sports_acxiom,0.0,0.020532509765444625,0.0,0.0,0.0,0.0,0.0,0.0
31,walking_acxiom,0.0,0.2003790663333286,0.0,0.0,0.0,0.0,0.0,0.0
30,videos_acxiom,0.0,0.19098859231399992,0.0,0.0,0.0,0.0,0.0,0.0
29,video_games_acxiom,0.0,0.10791988999739084,0.0,0.0,0.0,0.0,0.0,0.0
28,veteran_acxiom,0.0,0.13114897934987615,0.0,0.0,0.0,0.0,0.0,0.0
27,vegetarian_foods_acxiom,0.0,0.045756452941153845,0.0,0.0,0.0,0.0,0.0,0.0
26,value_priced_general_merchandise_acxiom,0.0,0.09861161837382719,0.0,0.0,0.0,0.0,0.0,0.0
87,marketindicespopulationdemographicsage_household_underage18_percentage5,0.19541801615091006,2.1231298905376925,-0.0014831579105261518,0.002968362736490478,0.0014872517414025004,0.0029724565673668263,0.0,0.0
86,marketindicespopulationdemographicsage_age18plus_percentage35to44,0.20569085309216786,4.568154045263203,-0.0009447585983843407,0.001417137897576511,0.0009447585983843407,0.001417137897576511,0.0,0.0
85,marketindicespopulationdemographicsage_age18plus_percentage25to34,0.2635535677329715,5.974103550267508,-0.0007426024129821631,0.0007426024129821631,0.0007426024129821631,0.0007426024129821631,0.0,0.0
47,spending_averagedollaramountperorder,0.3353375630239506,1354.3012363648618,0.0022339479852610125,-0.001489298656840675,0.0022339479852610125,0.001489298656840675,0.0,0.0
