,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
62,spending_categoryspend_stationery,2.0292365392862297e-05,76.53798385732694,-2.190480782642742e-05,3.642045565826312e-05,2.190480782642742e-05,3.642045565826312e-05,0.0,0.0
17,professional_living_acxiom,2.0636084664256326e-05,0.16044407634563726,0.0,0.0,0.0,0.0,0.0,0.0
7,children_product_acxiom,3.234756431162072e-05,0.22161074204920597,0.0,0.0,0.0,0.0,0.0,0.0
24,household_basicdemographics_estimatedincomemin,3.877360292185694e-05,19726.619651872817,-2.087857080716156e-05,4.05954240741443e-05,2.087857080716156e-05,4.05954240741443e-05,0.0,0.0
84,marketindicespopulationdemographicsage_age25plus_averageage,4.6060670198659423e-05,9.118335680351677,6.008349550741663e-05,-7.184112192105128e-05,6.008349550741663e-05,7.184112192105128e-05,0.0,0.0
3,art_acxiom,0.0001681414271530538,0.2349962092501558,0.0,0.0,0.0,0.0,0.0,0.0
6,boating_acxiom,0.00029094643082232675,0.1978137186920456,0.0,0.0,0.0,0.0,0.0,0.0
28,spending_averagedaysbetweenonlineorders,0.0004576442018696427,87.395879235576,-8.400253539325757e-05,8.0009284975047e-05,8.400253539325757e-05,8.0009284975047e-05,0.0,0.0
30,spending_averagedollaramountperpurchase,0.003093373779590599,1354.360821691552,-0.0006870296388172248,0.00010265976969400998,0.0006870296388172248,0.00010265976969400998,0.0,0.0
92,marketindicespopulationdemographicsage_white_percentage65plus,0.0038415284303453616,5.161133331814215,0.0001117611174673928,-0.00017734651190190145,0.0001117611174673928,0.00017734651190190145,0.0,0.0
85,marketindicespopulationdemographicsage_age25plus_medianage,0.0039363842744846314,9.147496359426814,-0.0004677494341064701,9.801394923231589e-05,0.000569962305092998,0.00015904575889832774,0.0,0.0
73,spending_totalonlinedollars,0.004398579881103679,10421.694758870179,0.0002378559296542141,-0.0010445827509231063,0.0002378559296542141,0.0010445827509231063,0.0,0.0
89,marketindicespopulationdemographicsage_total_medianage,0.004549510342166901,8.034600093776302,0.0003499112758915812,-0.0001939023236220347,0.0003499112758915812,0.0001939023236220347,0.0,0.0
77,spending_weekssincefirstonlineorder,0.004911919059647038,65.66581455414352,0.000387786813038835,-0.001076502531667742,0.000387786813038835,0.001076502531667742,0.0,0.0
13,jewelry_acxiom,0.005010024539431122,0.17183089695796594,0.0,0.0,0.0,0.0,0.0,0.0
9,dog_owner_acxiom,0.00549652955885142,0.2092345675866971,0.0,0.0,0.0,0.0,0.0,0.0
69,spending_onlineorders,0.006685066076808123,6.086630116503534,0.0006697602905931645,-0.002578140791752449,0.000937325040869176,0.0033379276700463843,0.0,0.0
66,spending_lastonlinepurchasedate,0.007112815056756957,4412731.471070433,0.001225031778960004,-0.012079428266764886,0.001225031778960004,0.012079428266764886,0.0,0.0157637073156775
50,spending_categoryspend_housewares,0.007355611962738421,20.20220100657799,0.0004299150072207944,-0.0009175445668102501,0.0004299150072207944,0.0009175445668102501,0.0,0.0
79,etechdemographics_assimilationindex,0.007486717466711779,0.41659665835040216,0.0,0.0,0.0,0.0,0.0,0.0
78,spending_weekssincelastonlineorder,0.007518062862453787,93.12915072301512,0.0020604989058345628,-0.004152991053021579,0.0020604989058345628,0.004152991053021579,0.0,0.0
90,marketindicespopulationdemographicsage_total_percentage65plus,0.0081925592786185,5.461052184278576,-0.0006508511229181863,0.0002898881393932825,0.0006508511229181863,0.0002898881393932825,0.0,0.0
2,antiques_acxiom,0.008433098865528612,0.22581970389834516,0.0,0.0,0.0,0.0,0.0,0.0
94,marketindicespopulationdemographicsage_household_underage18_percentage15to17,0.009103218361871633,4.433820694421804,-0.0005858093425234889,0.0007022132969429289,0.0006961498114189026,0.0007975781350485729,0.0,0.0
49,spending_categoryspend_homefurnishings,0.00942205467782138,190.2005385761352,-0.0002444977816000947,0.0007040429013662426,0.0002444977816000947,0.0007842534787013935,0.0,0.0
93,marketindicespopulationdemographicsage_white_percentunderage18,0.009897965908073573,4.842199733063988,-0.0004823935684708221,0.00019807274020637423,0.0004823935684708221,0.00019807274020637423,0.0,0.0
87,marketindicespopulationdemographicsage_agehispanic_percentunderage18,0.00992699477016928,9.057118027346537,0.0006786025626501918,-0.00019145700765585885,0.0006786025626501918,0.00019145700765585885,0.0,0.0
42,spending_categoryspend_furniture,0.01006642434603627,963.4528136782358,-0.0013230361624780376,0.029968699093227896,0.0014428018057383797,0.03125980290742465,0.0,0.03592363436526794
14,lottery_acxiom,0.010120405487341779,0.10431683538972414,0.0,0.0,0.0,0.0,0.0,0.0
15,pet_owner_acxiom,0.010122904373562107,0.2433136159463627,0.0,0.0,0.0,0.0,0.0,0.0
83,marketindicespopulationdemographicsage_age18plus_percentage75plus,0.010415886433654913,3.311863693416042,0.0005167773955181911,-0.001041156704873437,0.0005167773955181911,0.001041156704873437,0.0,0.0
22,unplugged_acxiom,0.011352244600833804,0.09248600051012003,0.0,0.0,0.0,0.0,0.0,0.0
95,marketindicespopulationdemographicsage_household_underage18_percentage3to4,0.012814785497927512,3.876012258363146,-0.00028468461176161137,0.006768921488661288,0.0002850207415452284,0.006769257039755079,0.0,0.0
97,marketindicespopulationdemographicsage_household_underage18_percentage6to11,0.012896128791473113,7.109259096194378,-0.0007214850196544996,0.001654765046835873,0.0007214850196544996,0.001654765046835873,0.0,0.0
72,spending_travelspendmax,0.013822660712821136,15.585216312635566,0.0,0.0,0.0,0.0,0.0,0.0
44,spending_categoryspend_generalmerchandise,0.014526998613984437,8.908848321210549,-6.536604313786662e-05,0.011858079215933135,6.536604313786662e-05,0.03214600158994328,0.0,0.02613291220847999
45,spending_categoryspend_gifts,0.01505108620216612,28.452393913051427,-0.0006867863815822014,0.0011965461635104057,0.0006867863815822014,0.0012598638368618313,0.0,0.0
5,baseball_acxiom,0.01605585777860036,0.17093392757666917,0.0,0.0,0.0,0.0,0.0,0.0
11,grandchildren_acxiom,0.0161664802363612,0.12403469034972996,0.0,0.0,0.0,0.0,0.0,0.0
18,tech_to_live_acxiom,0.01742018799104799,0.07597596670286831,0.0,0.0,0.0,0.0,0.0,0.0
88,marketindicespopulationdemographicsage_total_averageage,0.01766384307093813,7.49555960619203,0.017016533075384328,-0.001317320628521512,0.017016533075384328,0.001317320628521512,0.0,0.0
1,alcohol_wine_acxiom,0.018499211062331322,0.1937916729848357,0.0,0.0,0.0,0.0,0.0,0.0
75,spending_totalonlineorder_dollars100to250,0.019127285745926603,1.1344886224983304,0.0006850947438089902,-0.002214316089303051,0.0006850947438089902,0.002214316089303051,0.0,0.0
86,marketindicespopulationdemographicsage_ageblack_percentunderage18,0.019759495872228597,9.810190578404876,-0.0017332335608190195,0.0011415508615959119,0.002560444583333299,0.0018772019596504715,0.0,0.0
32,spending_categoryspend_artsandantiques,0.023755297362141416,43.85234538985726,-0.0010435666347042617,0.0017441428115819507,0.0010435666347042617,0.0017441428115819507,0.0,0.0
63,spending_categoryspend_travel,0.024877815254855648,92.66739210454949,-0.00029552550737566106,0.0005903524857742161,0.00029552550737566106,0.0005903524857742161,0.0,0.0
26,household_basicdemographics_numberofchildren,0.027791232978996275,0.41599949248569573,0.0,0.0,0.0,0.0,0.0,0.0
80,marketindicespopulationdemographicsage_age18plus_medianage,0.030235883240573292,8.825526925921622,0.012933815546509912,-0.00536889422462634,0.01329471560425676,0.0059412304944691146,0.0,0.0
67,spending_offlinedollars,0.03104714473617096,1212.1667655188057,0.004746220676265355,-0.00277604229362879,0.004746220676265355,0.00277604229362879,0.0,0.0
47,spending_categoryspend_holidayitems,0.033710808538844624,48.726800700775065,-0.0019427141933030133,0.021907446237837296,0.0019427141933030133,0.021907446237837296,0.0,0.021992157841538407
34,spending_categoryspend_beauty,0.03515337388495208,77.61694193171411,0.0,0.0,0.0,0.0,0.0,0.0
65,spending_firstonlinepurchasedate,0.035699144570896894,4409357.284639206,0.002084611854720437,-0.004460331477941561,0.002084611854720437,0.004460331477941561,0.0,0.0
16,pragmatists_acxiom,0.038051497861732814,0.17359860660267426,0.0,0.0,0.0,0.0,0.0,0.0
91,marketindicespopulationdemographicsage_total_percentunderage18,0.03817923863388688,5.374481857914478,-0.0022449810839798405,0.011574783083633368,0.0022449810839798405,0.011574783083633368,0.0,0.0
60,spending_categoryspend_specialtygifts,0.04064349531432656,285.34564648101497,-0.0029021198905343844,0.09791888281194476,0.003084832943095573,0.10407414217258895,0.0,0.12889095739713563
59,spending_categoryspend_specialtyfood,0.040675843406878166,31.30853374910149,-0.0010408581241087612,0.000966103082719549,0.0010408581241087612,0.000966103082719549,0.0,0.0
10,domestic_travel_acxiom,0.041236465973113194,0.24548516384574254,0.0,0.0,0.0,0.0,0.0,0.0
23,person_basicdemographics_age,0.055707873754985884,7.636496642240254,-0.0031249176834154692,0.007478232173664587,0.0031249176834154692,0.007478232173664587,0.0,0.0
38,spending_categoryspend_computinghomeoffice,0.06338276178488274,14.69086524379519,-0.0017853014980572575,0.00184918274182922,0.0017853014980572575,0.00184918274182922,0.0,0.0
98,marketindicespopulationdemographicsage_household_underage18_percentunderage3,0.06641985026575531,5.0236884074836645,0.005392427987120254,-0.013872069240987165,0.007785920406817368,0.014674705045658414,0.0,0.0
