,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
23,tv_sports_acxiom,0.0,0.13647979646435238,0.0,0.0,0.0,0.0,0.0,0.0
24,unplugged_acxiom,0.0,0.09457951134573933,0.0,0.0,0.0,0.0,0.0,0.0
25,upscale_living_acxiom,0.0,0.16911306410630847,0.0,0.0,0.0,0.0,0.0,0.0
26,value_priced_general_merchandise_acxiom,0.0,0.09457951134573932,0.0,0.0,0.0,0.0,0.0,0.0
15,sweepstakes_acxiom,0.0,0.22291537953975782,0.0,0.0,0.0,0.0,0.0,0.0
57,spending_categoryspend_generalmerchandise,0.0,8.68353115747598,0.0,0.0,0.0,0.0,0.0,0.0
84,marketindicespopulationdemographicsage_age18plus_percentage18to24,3.462899126140034e-08,3.6554739988006473,-9.020642273807123e-10,1.756866238098611e-09,9.020642273807123e-10,1.756866238098611e-09,0.0,0.0
7,holiday_item_acxiom,5.841889535654857e-07,0.18583384378127024,0.0,0.0,0.0,0.0,0.0,0.0
99,causesandvolunteer_donation,4.040056382310845e-06,0.19098859231399992,0.0,0.0,0.0,0.0,0.0,0.0
83,spending_totalonlineorder_total,4.992772156980498e-06,4.520736651166707,1.1538329608685956e-06,-1.834218093395037e-06,1.1538329608685956e-06,1.834218093395037e-06,0.0,0.0
10,protestant_acxiom,2.479903935351418e-05,0.2376179496433201,0.0,0.0,0.0,0.0,0.0,0.0
40,household_basicdemographics_numberofpeople,0.00017004914286580778,0.8443508938951558,0.00019294702231776784,-0.00011676383863176385,0.00019294702231776784,0.00011676383863176385,0.0,0.0
5,eastern_orthodox_acxiom,0.002283599846405464,0.045756452941153845,0.0,0.0,0.0,0.0,0.0,0.0
94,marketindicespopulationdemographicsage_household_underage18_percentage3to5,0.0028875279238042163,4.475898753253821,1.9310176700763227e-05,-1.2852212088987108e-05,1.936709005521659e-05,1.291642327246547e-05,0.0,0.0
41,spending_averagedaysbetweenonlineorders,0.005362971720179473,83.10255706508141,5.8981548166472524e-05,-6.01857155407369e-05,5.8981548166472524e-05,6.01857155407369e-05,0.0,0.0
95,marketindicespopulationdemographicsage_household_underage18_percentage5,0.005427889538734077,2.0482030152484283,5.8981548166472524e-05,-5.8981548166472524e-05,5.8981548166472524e-05,5.8981548166472524e-05,0.0,0.0
50,spending_categoryspend_collectibles,0.006361574152186738,274.32375705157034,0.0,0.0,0.0,0.0,0.0,0.0
87,marketindicespopulationdemographicsage_age18plus_percentage65to74,0.0068966324177010645,3.7306522434330036,6.789561515345295e-06,-7.254112765884316e-07,6.789561515345295e-06,7.254112765884316e-07,0.0,0.0
79,spending_onlinedollars,0.008227693478876467,7858.037929694529,-5.210635448066072e-06,9.55070891670833e-05,5.210635448066072e-06,9.55070891670833e-05,0.0,0.0
85,marketindicespopulationdemographicsage_age18plus_percentage35to44,0.008667243985359063,4.58390518019943,-0.00034753831934182414,3.670734006181556e-05,0.0003594466820474687,6.102464655277368e-05,0.0,0.0
8,home_decor_acxiom,0.009959183878415627,0.040960660989804526,0.0,0.0,0.0,0.0,0.0,0.0
77,spending_lastonlinepurchasedate,0.010020719148431993,4511012.561741731,-6.1223715443581e-06,0.00011007457822665448,6.1223715443581e-06,0.00011007457822665448,0.0,0.0
2,baby_care_acxiom,0.010477782117011012,0.05404745525600052,0.0,0.0,0.0,0.0,0.0,0.0
1,avid_music_listener_acxiom,0.013378951765274935,0.2349962092501558,0.0,0.0,0.0,0.0,0.0,0.0
89,marketindicespopulationdemographicsage_ageblack_percentage18to64,0.015308317063317185,16.4901301071363,4.671981446824814e-05,-1.4731949854795075e-05,4.671981446824814e-05,1.4731949854795075e-05,0.0,0.0
9,no_party_acxiom,0.018092510942462288,0.18429975266197102,0.0,0.0,0.0,0.0,0.0,0.0
82,spending_totalonlineorder_dollarsunder50,0.018787614557273343,2.605297112810551,1.2068877894262626e-05,-1.2769446374167442e-05,1.2068877894262626e-05,1.2769446374167442e-05,0.0,0.0
91,marketindicespopulationdemographicsage_agehispanic_percentage18to64,0.019024461935393797,13.408435216404637,8.363151700289782e-06,-0.00019709481901853353,8.363151700289782e-06,0.00019709481901853353,0.0,0.0
4,cultural_acxiom,0.019682956572105142,0.05008096986612701,0.0,0.0,0.0,0.0,0.0,0.0
46,spending_categoryspend_automotive,0.02018451128648016,5.862188346385737,0.0,0.0,0.0,0.0,0.0,0.0
51,spending_categoryspend_computinghomeoffice,0.02145633673241982,14.085422307942633,0.00011806495347093125,-5.151072063085509e-05,0.00011806495347093125,5.151072063085509e-05,0.0,0.0
80,spending_totalonlinedollars,0.023602723288343522,7861.543707766683,0.004106766314292426,-0.0026861571848042186,0.005015141693838846,0.0026861571848042186,0.0,0.0
0,artistic_living_acxiom,0.02377321311004375,0.05008096986612701,0.0,0.0,0.0,0.0,0.0,0.0
3,common_living_acxiom,0.027054017855715668,0.14977451017723697,0.0,0.0,0.0,0.0,0.0,0.0
86,marketindicespopulationdemographicsage_age18plus_percentage45to54,0.028274952245439435,4.649736182498649,-0.00011152731098894658,0.00014060447789420407,0.00011152731098894658,0.00014060447789420407,0.0,0.0
73,spending_categoryspend_specialtygifts,0.02872295529121626,287.2392764453813,1.754253171260625e-05,-0.0008657663313238797,1.754253171260625e-05,0.0008657663313238797,0.0,0.0
34,weightloss_acxiom,0.028832161369211157,0.23530108309953846,0.0,0.0,0.0,0.0,0.0,0.0
96,marketindicespopulationdemographicsage_household_underage18_percentage6to11,0.028928918386581265,7.238307734769318,0.0002141654326149739,-0.00014690421897139476,0.0002141654326149739,0.00014690421897139476,0.0,0.0
97,marketindicespopulationdemographicsage_household_underage18_percentage6to8,0.028995595761057005,4.2820459510004305,-0.00018101932895006032,0.0003518938698962203,0.00019958475320479703,0.00035889688452396047,0.0,0.0
93,marketindicespopulationdemographicsage_household_underage18_percentage12to14,0.0317174650900914,4.575062505310919,-0.0016682714073784231,0.0010853315279084042,0.0016682714073784231,0.0010853315279084042,0.0,0.0
75,spending_categoryspend_stationery,0.03237125830315522,89.44522218708174,-1.8694903717852424e-05,3.3019060569053486e-05,4.175356752579347e-05,8.27021451993351e-05,0.0,0.0
88,marketindicespopulationdemographicsage_age18plus_percentage75plus,0.033408731857143215,3.2074770504514536,-0.00010688842600167575,0.00013365346091021642,0.00013700903320483334,0.000176572358626675,0.0,0.0
78,spending_offlinedollars,0.034817621657069864,1157.7797312187745,-0.00026051847225498637,2.4598209829396745e-05,0.00026077826092556867,2.4598209829396745e-05,0.0,0.0
92,marketindicespopulationdemographicsage_total_percentunderage18,0.03733218493507241,5.387457997845725,-0.0031307897893754046,0.01042825467636059,0.0031596394628222745,0.010703391395251607,0.0,0.0
98,marketindicespopulationdemographicsage_household_underage18_percentage9to11,0.051466267768352676,4.136589458972429,0.0014451774351895831,-0.0004760255482307458,0.0014451774351895831,0.0004760255482307458,0.0,0.0
37,household_basicdemographics_lengthofresidence,0.05305774657931814,2.848221306019329,-8.26003849535427e-05,0.00010227122645632236,8.26003849535427e-05,0.00010635837988015201,0.0,0.0
81,spending_totalonlineorder_dollars500to1000,0.058882036470843606,0.15202702702702703,0.0,0.0,0.0,0.0,0.0,0.0
11,science_space_acxiom,0.06676799574313798,0.15631846564266344,0.0,0.0,0.0,0.0,0.0,0.0
90,marketindicespopulationdemographicsage_ageblack_percentunderage18,0.07472644803001038,9.836849297803502,0.00010793373985435906,-0.00019761102557408743,0.00011269365002798367,0.00020257016917527156,0.0,0.0
6,high_tech_living_acxiom,0.08457472736766164,0.1761865622329587,0.0,0.0,0.0,0.0,0.0,0.0
