,Feature Name,Importance,Delta,FR_Decrementing,FR_Incrementing,FRD_abs,FRI_abs,FRD_MAD,FRI_MAD
33,weaponry_acxiom,0.0,0.040960660989804526,0.0,0.0,0.0,0.0,0.0,0.0
30,videos_acxiom,0.0,0.19098859231399992,0.0,0.0,0.0,0.0,0.0,0.0
84,spending_retailactivitydate,0.0,5020438.027033255,0.0,0.0,0.0,0.0,0.0,0.0
83,spending_onlinedollars,0.0,10428.394165211546,0.0,0.0,0.0,0.0,0.0,0.0
81,spending_lastonlinepurchasedate,0.0,4412731.471070433,0.0,0.0,0.0,0.0,0.0,0.0
79,spending_categoryspend_videosanddvds,0.0,0.24639011718533552,0.0,0.0,0.0,0.0,0.0,0.0
78,spending_categoryspend_travel,0.0,92.66739210454949,0.0,0.0,0.0,0.0,0.0,0.0
77,spending_categoryspend_stationery,0.0,76.53798385732694,0.0,0.0,0.0,0.0,0.0,0.0
76,spending_categoryspend_sportsandleisure,0.0,193.06103009365316,0.0,0.0,0.0,0.0,0.0,0.0
74,spending_categoryspend_specialtyfood,0.0,31.30853374910149,0.0,0.0,0.0,0.0,0.0,0.0
73,spending_categoryspend_photoandvideo,0.0,6.739493518778311,0.0,0.0,0.0,0.0,0.0,0.0
14,strange_and_unusual_acxiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,walking_acxiom,0.0,0.2003790663333286,0.0,0.0,0.0,0.0,0.0,0.0
16,tech_frontiersmen_acxiom,0.0,0.0903360943048712,0.0,0.0,0.0,0.0,0.0,0.0
17,tech_to_live_acxiom,0.0,0.07597596670286831,0.0,0.0,0.0,0.0,0.0,0.0
15,sweepstakes_acxiom,0.0,0.21889017735502153,0.0,0.0,0.0,0.0,0.0,0.0
24,unplugged_acxiom,0.0,0.09248600051012003,0.0,0.0,0.0,0.0,0.0,0.0
71,spending_categoryspend_personalcare,0.0,7.0507248457213985,0.0,0.0,0.0,0.0,0.0,0.0
28,veteran_acxiom,0.0,0.13114897934987615,0.0,0.0,0.0,0.0,0.0,0.0
27,vegetarian_foods_acxiom,0.0,0.045756452941153845,0.0,0.0,0.0,0.0,0.0,0.0
26,value_priced_general_merchandise_acxiom,0.0,0.09861161837382719,0.0,0.0,0.0,0.0,0.0,0.0
72,spending_categoryspend_pets,0.0,52.93722151536264,0.0,0.0,0.0,0.0,0.0,0.0
18,telecommunications_acxiom,0.0,0.09248600051012003,0.0,0.0,0.0,0.0,0.0,0.0
23,tv_sports_acxiom,0.0,0.13647979646435238,0.0,0.0,0.0,0.0,0.0,0.0
66,spending_categoryspend_jewelry,0.0,57.53594630578031,0.0,0.0,0.0,0.0,0.0,0.0
22,travel_acxiom,0.0,0.2364864864864865,0.0,0.0,0.0,0.0,0.0,0.0
21,toys_acxiom,0.0,0.14275147850261397,0.0,0.0,0.0,0.0,0.0,0.0
20,theater_acxiom,0.0,0.17533222339081675,0.0,0.0,0.0,0.0,0.0,0.0
19,tennis_acxiom,0.0,0.10791988999739083,0.0,0.0,0.0,0.0,0.0,0.0
75,spending_categoryspend_specialtygifts,5.015262265321955e-05,285.34564648101497,2.3743229341877845e-06,-2.9686578291653987e-05,2.3743229341877845e-06,2.9686578291653987e-05,0.0,0.0
94,marketindicespopulationdemographicsage_agehispanic_percentunderage18,7.066549960309197e-05,9.057118027346537,5.612868742228686e-05,-4.9699060508183194e-05,5.612868742228686e-05,4.9699060508183194e-05,0.0,0.0
85,spending_totalonlinedollars,0.0037742551631316902,10421.694758870179,6.951070198592721e-05,-0.0004191845107904852,6.951070198592721e-05,0.0004191845107904852,0.0,0.0
88,marketindicespopulationdemographicsage_age18plus_averageage,0.005068017842749283,8.653314881870681,8.122531296399387e-05,-0.00032118724708184464,8.122531296399387e-05,0.00032118724708184464,0.0,0.0
41,household_basicdemographics_generations,0.006313019068965224,0.44022665275744916,0.0,0.0,0.0,0.0,0.0,0.0
68,spending_categoryspend_music,0.0075616157190839675,0.4154306600492852,0.0,0.0,0.0,0.0,0.0,0.0
50,spending_categoryspend_books,0.008250123029698296,159.95443701458785,-0.0004331676280773403,0.006700157043520967,0.0004554717906283596,0.009506975747297855,0.0,0.0
0,appliances_acxiom,0.008503491229996744,0.045756452941153845,0.0,0.0,0.0,0.0,0.0,0.0
97,marketindicespopulationdemographicsage_household_underage18_percentage9to11,0.01159524406232997,4.056476964598347,-0.0016057486187937334,0.002707706546757479,0.001786200573854172,0.003220867232359254,0.0,0.0
38,person_basicdemographics_lengthofresidence,0.011650926334330134,2.8102295843644356,9.076603146902292e-05,-0.00030633601090253803,9.076603146902292e-05,0.00030633601090253803,0.0,0.0
95,marketindicespopulationdemographicsage_total_percentage18to64,0.014037064285349815,11.874884393299482,0.00036383726125191864,-0.0007096783168853305,0.00036383726125191864,0.0007096783168853305,0.0,0.0
5,computers_acxiom,0.014349477974162932,0.1971581214968571,0.0,0.0,0.0,0.0,0.0,0.0
39,household_basicdemographics_estimatedincomemin,0.014831572989565367,19726.619651872817,0.00043678826953708354,-0.00022009329893903266,0.00043678826953708354,0.00022009329893903266,0.0,0.0
4,chiphead_acxiom,0.015220515610162856,0.10431683538972414,0.0,0.0,0.0,0.0,0.0,0.0
80,spending_firstonlinepurchasedate,0.015323956636052032,4409357.284639206,-0.0006699210028328086,0.022771596133691695,0.0006699210028328086,0.022771596133691695,0.0,0.030629131085939953
6,cooking_acxiom,0.015488275714481742,0.21889017735502153,0.0,0.0,0.0,0.0,0.0,0.0
1,board_games_acxiom,0.015871793370236215,0.12254482565618965,0.0,0.0,0.0,0.0,0.0,0.0
98,marketindicespopulationdemographicsage_household_underage18_percentunderage3,0.01600969930625863,5.0236884074836645,-0.0006036882501986741,0.0008056803693020421,0.0006519402687215087,0.0008056803693020421,0.0,0.0
2,boatowner_acxiom,0.01788413757336603,0.14029171303453772,0.0,0.0,0.0,0.0,0.0,0.0
99,person_basicdemographics_enteringadulthood,0.018191914339050437,0.057729755035929274,0.0,0.0,0.0,0.0,0.0,0.0
86,spending_totalonlineorder_dollars100to250,0.018214082671580648,1.1344886224983304,-0.00037138952040807413,0.0003746679178646696,0.00037138952040807413,0.0003746679178646696,0.0,0.0
29,video_games_acxiom,0.01950417032450753,0.10791988999739084,0.0,0.0,0.0,0.0,0.0,0.0
87,spending_weekssincelastonlineorder,0.02243944652520225,93.12915072301512,-0.0027503678788359407,0.0038226137775366916,0.0038676405774369493,0.005609644046799744,0.0,0.0
92,marketindicespopulationdemographicsage_ageblack_percentage18to64,0.023141354983808524,16.46403178317193,-0.0009285288794104133,0.0013040911372764485,0.0009285288794104133,0.0013040911372764485,0.0,0.0
96,marketindicespopulationdemographicsage_household_underage18_percentage6to8,0.025509648498380597,4.256040802081749,-0.0005950675369133008,0.0002922086283505327,0.0005950675369133008,0.0002922086283505327,0.0,0.0
11,science_fiction_acxiom,0.026824975486253348,0.11792609494769533,0.0,0.0,0.0,0.0,0.0,0.0
8,outdoor_decorating_acxiom,0.02695939031858126,0.2330943371373025,0.0,0.0,0.0,0.0,0.0,0.0
89,marketindicespopulationdemographicsage_age18plus_percentage35to44,0.027767520471123134,4.568154045263203,-0.0007024950178646019,0.0010620202039444266,0.0007024950178646019,0.0010620202039444266,0.0,0.0
82,spending_offlinedollars,0.028820369832271316,1212.1667655188057,-0.0008880148308494,0.005457838718520347,0.0008880148308494,0.005457838718520347,0.0,0.0
12,sports_and_leisure_acxiom,0.032630290094755286,0.24389780314006976,0.0,0.0,0.0,0.0,0.0,0.0
9,parenting_acxiom,0.03715287009140302,0.2498273120706873,0.0,0.0,0.0,0.0,0.0,0.0
3,celebrities_acxiom,0.04058946175005232,0.14029171303453772,0.0,0.0,0.0,0.0,0.0,0.0
13,sporty_living_acxiom,0.04130471258121237,0.12976832460103255,0.0,0.0,0.0,0.0,0.0,0.0
10,puzzles_acxiom,0.04180266686667532,0.12254482565618965,0.0,0.0,0.0,0.0,0.0,0.0
90,marketindicespopulationdemographicsage_age18plus_percentage55to64,0.0446931372562537,4.105359391005719,-0.004472956138563588,0.0046202396003220386,0.004472956138563588,0.0046202396003220386,0.0,0.0
7,music_acxiom,0.047950900597328774,0.13114897934987615,0.0,0.0,0.0,0.0,0.0,0.0
93,marketindicespopulationdemographicsage_agehispanic_percentage18to64,0.048824091056311136,13.297561847399628,-0.0053879877170203766,0.00945007180650549,0.006753613068232264,0.011445323894731019,0.0,0.0
91,marketindicespopulationdemographicsage_age18plus_percentage75plus,0.05650986336157677,3.311863693416042,0.0013848371265960807,-0.0016243495244704616,0.0013848371265960807,0.0016243495244704616,0.0,0.0
25,upscale_living_acxiom,0.05877344374082581,0.16725532154711575,0.0,0.0,0.0,0.0,0.0,0.0
45,spending_averagedollaramountperpurchase,0.1105416851206692,1354.360821691552,0.012258451128457633,0.054762137893872714,0.01607102361291561,0.06131727374062746,0.0,0.052506202907403064
